,지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유,lat,long
186,서울특별시,삼화주유소,서울 송파구 백제고분로,GS칼텍스,02-2203-2280,Y,1928,1739,1880,0,37.5038815,127.1035123
187,서울특별시,삼전셀프주유소,서울 송파구 백제고분로,SK에너지,02-420-5101,Y,1928,1739,1880,0,37.5038815,127.1035123
188,서울특별시,(주)잠실에너지,서울 송파구 송파대로    ,S-OIL,02-414-5010,Y,1928,1739,1898,0,37.5168331,127.0974941
189,서울특별시,(주)삼표에너지 아시아주유소,서울 송파구 도곡로    ,GS칼텍스,02-416-1911,Y,1928,1739,1880,0,37.5051379,127.0773057
190,서울특별시,지에스이앤알 직영 송파제일주유소,서울 송파구 삼학사로   ,현대오일뱅크,02-424-2900,Y,0,1740,1880,0,37.5029214,127.0970217
191,서울특별시,(주)유진주유소,서울 송파구 동남로    ,SK에너지,02-406-3956,N,0,1743,1866,0,37.5169852,127.1438592
192,서울특별시,(주)삼표에너지 훼미리주유소,서울 송파구 중대로   ,GS칼텍스,02-448-9252,N,1969,1747,1888,1690,37.50753,127.13288
193,서울특별시,현대오일뱅크㈜직영 올림픽셀프주유소,서울 송파구 위례성대로    ,현대오일뱅크,02-448-9804,Y,1998,1748,1888,0,37.5123161,127.1271293
194,서울특별시,현대오일뱅크㈜직영 서원주유소,서울 송파구 중대로    ,현대오일뱅크,02-402-5929,N,1968,1748,1888,1725,37.50753,127.13288
195,서울특별시,(주)정직한주유소,서울 송파구 오금로    ,현대오일뱅크,02-406-4634,Y,0,1748,1888,0,37.50434,127.12459
196,서울특별시,제트라인DM주유소,서울 송파구 중대로    ,현대오일뱅크,02-430-5151,N,0,1748,1888,0,37.50753,127.13288
197,서울특별시,(주)신화에너지 서울지점,서울 송파구 가락로   ,SK에너지,02-2202-8484,Y,0,1751,1889,0,37.502052,127.1103018
198,서울특별시,(주)삼표에너지 우리주유소,서울 송파구 동남로,GS칼텍스,02-3401-1588,N,1975,1755,1885,1800,37.5169852,127.1438592
199,서울특별시,대성석유(주)석촌주유소,서울 송파구 백제고분로,GS칼텍스,02-421-0051,N,1998,1768,1885,1800,37.5038815,127.1035123
200,서울특별시,송파주유소,서울 송파구 송이로   ,GS칼텍스,02-2203-3737,Y,0,1775,1897,1700,37.5002912,127.1187956
201,서울특별시,(주)퍼스트오일서울주유소,서울 송파구 문정로,S-OIL,02-407-0708,N,0,1788,1900,1650,37.4861874,127.1243961
202,서울특별시,대신석유(주)진양주유소,서울 송파구 올림픽로    ,SK에너지,02-477-1906,N,2198,2078,2098,0,37.5122882,127.0957798
203,서울특별시,현대주유소,서울 양천구 남부순환로    ,S-OIL,02-2608-9231,Y,0,1627,1797,0,37.5168449,126.8394512
204,서울특별시,양천구주유소,서울 양천구 국회대로    ,알뜰주유소,02-2644-5105,Y,0,1637,1797,0,37.5256571,126.8351336
205,서울특별시,형산석유(주)원주유소,서울 양천구 남부순환로,현대오일뱅크,02-2690-5837,N,0,1639,1809,1795,37.5168449,126.8394512
206,서울특별시,개나리Self주유소,서울 양천구 남부순환로    ,SK에너지,02-2606-5189,Y,0,1644,1824,0,37.5168449,126.8394512
207,서울특별시,지에스칼텍스㈜ 서호주유소,서울 양천구 남부순환로,GS칼텍스,02-2602-5172,Y,1840,1660,1801,1700,37.5168449,126.8394512
208,서울특별시,가로공원주유소,서울 양천구 가로공원로    ,SK에너지,02-2695-3423,N,0,1664,1834,0,37.5362085,126.831573
209,서울특별시,신월주유소,서울 양천구 신월로    ,GS칼텍스,02-2603-5182,Y,0,1669,1839,0,37.5171531,126.8397244
210,서울특별시,(주)타이거오일 신정주유소,서울 양천구 중앙로    ,SK에너지,02-2646-6212,Y,0,1669,1839,0,37.5251538,126.8503443
211,서울특별시,지에스이앤알 직영 서울주유소,서울 양천구 신정로    ,GS칼텍스,02-2607-9478,N,0,1673,1873,0,37.5082108,126.8402978
212,서울특별시,신정동주유소,서울 양천구 안양천로    ,현대오일뱅크,02-2651-5189,Y,0,1687,1837,0,37.5465498,126.8811266
213,서울특별시,삼미상사(주)신월IC셀프주유소,서울 양천구 중앙로    ,SK에너지,02-2694-4966,Y,0,1689,1849,0,37.5251538,126.8503443
214,서울특별시,현대오일뱅크(주)직영 양정주유소,서울 양천구 국회대로    ,현대오일뱅크,02-2691-5185,N,0,1689,1799,0,37.5256571,126.8351336
215,서울특별시,SK에너지(주) 경인주유소,서울 양천구 국회대로    ,SK에너지,02-2693-4994,Y,0,1689,1849,1750,37.5256571,126.8351336
216,서울특별시,SK에너지(주) 신평,서울 양천구 목동남로,SK에너지,02-2654-5145,N,1844,1694,1849,1750,37.5104028,126.8671285
217,서울특별시,목동주유소,서울 양천구 목동중앙로    ,SK에너지,02-2645-5104,Y,0,1697,1857,0,37.5357618,126.8705162
218,서울특별시,현대오일뱅크(주)직영 양천현대셀프주유소,서울 양천구 안양천로     ,현대오일뱅크,02-2653-5189,Y,1899,1697,1857,0,37.5465498,126.8811266
219,서울특별시,현대오일뱅크㈜직영 목동셀프주유소,서울 양천구 공항대로    ,현대오일뱅크,02-2648-4204,Y,0,1697,1859,0,37.5469495,126.8729398
220,서울특별시,현대오일뱅크(주)직영 남부순환셀프주유소,서울 양천구 남부순환로    ,현대오일뱅크,02-2690-5001,Y,1788,1699,1864,0,37.5168449,126.8394512
221,서울특별시,지에스칼텍스㈜ 건지주유소,서울 양천구 안양천로     ,GS칼텍스,02-2644-5108,Y,1892,1702,1847,1700,37.5465498,126.8811266
222,서울특별시,(주)삼표에너지 목동주유소,서울 양천구 목동서로    ,GS칼텍스,02-2654-5153,Y,1902,1712,1857,0,37.5390345,126.8852717
223,서울특별시,현대오일뱅크(주)직영 양천셀프주유소,서울 양천구 목동로,현대오일뱅크,02-2644-5185,Y,1970,1719,1844,0,37.5295398,126.8639257
224,서울특별시,현대오일뱅크(주)직영 신목동셀프주유소,서울 양천구 목동동로  길,현대오일뱅크,02-2642-5188,Y,1999,1720,1865,0,0,0
225,서울특별시,(주)서부트럭터미날,서울 양천구 신정로    ,현대오일뱅크,02-2614-0047,N,0,1739,1899,1700,37.5082108,126.8402978
226,서울특별시,신양주유소,서울 양천구 지양로,SK에너지,02-2608-3312,N,0,1849,1949,1799,37.5184164,126.8374939
227,서울특별시,평화주유소,서울 양천구 안양천로    ,SK에너지,02-2647-2122,N,2147,1887,1987,0,37.5465498,126.8811266
228,서울특별시,남서울고속주유소,서울 영등포구 가마산로    ,SK에너지,02-843-5151,Y,1835,1627,1777,0,37.5022981,126.8998617
229,서울특별시,성락주유소,서울 영등포구 가마산로    ,S-OIL,02-842-6148,Y,0,1627,1777,0,37.5022981,126.8998617
230,서울특별시,도림주유소,서울 영등포구 도림로    ,알뜰주유소,02-835-8881,Y,0,1627,1777,0,37.5053836,126.9022564
231,서울특별시,영등포제일셀프주유소,서울 영등포구 가마산로,현대오일뱅크,02-847-5151,Y,0,1627,1777,0,37.5022981,126.8998617
232,서울특별시,(주)대청에너지 대청주유소,서울 영등포구 가마산로    ,GS칼텍스,02-841-8780,Y,0,1627,1777,0,37.5022981,126.8998617
233,서울특별시,매봉주유소,서울 영등포구 도신로    ,현대오일뱅크,02-836-8851,Y,0,1667,1817,1700,37.5046389,126.8968418
234,서울특별시,행촌주유소,서울 영등포구 도신로    ,SK에너지,070-7758-5189,Y,0,1667,1799,0,37.5046389,126.8968418
235,서울특별시,(주)MS에너지,서울 영등포구 대림로,현대오일뱅크,02-844-5151,N,0,1667,1797,0,37.50165,126.89696
236,서울특별시,(주)강서오일,서울 영등포구 도신로,현대오일뱅크,02-832-1700,N,0,1667,1799,1625,37.5046389,126.8968418
237,서울특별시,지에스칼텍스㈜ 신길주유소,서울 영등포구 신길로   ,GS칼텍스,02-833-1113,Y,1806,1667,1797,1610,37.5059003,126.9110557
238,서울특별시,영등포현대셀프주유소,서울 영등포구 경인로    ,현대오일뱅크,02-2678-0503,Y,0,1667,1797,0,37.5179113,126.9107443
239,서울특별시,(주)지에스이앤알 보라주유소,서울 영등포구 영등포로    ,GS칼텍스,02-842-1155,N,1819,1677,1827,0,37.5184309,126.9126393
240,서울특별시,㈜지에스이앤알 모드니주유소,서울 영등포구 경인로,GS칼텍스,02-2637-7788,N,0,1677,1827,0,37.5179113,126.9107443
241,서울특별시,씨앤에스유통 한성주유소,서울 영등포구 여의대방로,S-OIL,02-849-5180,N,0,1678,1858,1550,37.5110319,126.9247355
242,서울특별시,SK에너지(주) 양평주유소,서울 영등포구 선유로    ,SK에너지,02-2633-1013,Y,0,1679,1879,0,37.5361124,126.8979127
243,서울특별시,선유도주유소,서울 영등포구 양평로    ,S-OIL,02-2671-5223,Y,0,1679,1879,0,37.533182,126.9033747
244,서울특별시,(주)한미석유 제2한강주유소,서울 영등포구 선유로    ,GS칼텍스,02-2633-2716,Y,0,1679,1879,0,37.5361124,126.8979127
245,서울특별시,한경석유(주)경덕주유소,서울 영등포구 여의대방로  길  ,SK에너지,02-843-3900,Y,1806,1687,1797,0,0,0
246,서울특별시,SK에너지(주) 신길동주유소,서울 영등포구 영등포로    ,SK에너지,02-843-0481,N,1819,1689,1889,1640,37.5184309,126.9126393
247,서울특별시,현대오일뱅크㈜직영 대일셀프주유소,서울 영등포구 영등포로,현대오일뱅크,02-2068-8700,Y,2043,1714,1854,1760,37.5184309,126.9126393
248,서울특별시,지에스칼텍스㈜ 화일주유소,서울 영등포구 도림로,GS칼텍스,02-2633-5546,Y,1890,1718,1866,1700,37.5053836,126.9022564
249,서울특별시,SK에너지(주) 기린주유소,서울 영등포구 선유로,SK에너지,02-2671-5182,Y,1859,1719,1889,0,37.5361124,126.8979127
250,서울특별시,현대오일뱅크(주)직영 국회대로주유소,서울 영등포구 국회대로    ,현대오일뱅크,02-761-5122,N,1942,1742,1945,0,37.5301414,126.8916263
251,서울특별시,성원이앤에스(주)영등포지점,서울 영등포구 국회대로  길     ,GS칼텍스,02-2635-7781,N,2190,1998,2088,1900,0,0
252,서울특별시,KH여의도주유소,서울 영등포구 국회대로    ,SK에너지,02-761-5101,N,2300,2145,2344,0,37.5301414,126.8916263
253,서울특별시,버드나룻길주유소,서울 영등포구 버드나루로    ,SK에너지,02-2634-5104,N,2295,2150,2240,1730,37.52313,126.91087
254,서울특별시,SJ오일(주) 여의도주유소,서울 영등포구 은행로,GS칼텍스,02-785-8201,N,2360,2199,2360,1750,37.5305671,126.9252318
255,서울특별시,수유동주유소,서울 강북구 도봉로    ,GS칼텍스,02-902-9470,Y,0,1669,1795,0,37.6198903,127.0288685
256,서울특별시,㈜지에스이앤알 미아주유소,서울 강북구 도봉로    ,GS칼텍스,02-987-5152,Y,1925,1675,1835,0,37.6198903,127.0288685
257,서울특별시,북서울고속주유소,서울 강북구 삼양로    ,SK에너지,02-907-5182,Y,1925,1675,1795,0,37.6622213,127.013076
258,서울특별시,씨앤에스유통㈜ 미아셀프주유소,서울 강북구 도봉로    ,S-OIL,02-945-7999,Y,0,1675,1805,0,37.6198903,127.0288685
259,서울특별시,덕릉로주유소,서울 강북구 덕릉로    ,S-OIL,02-989-9806,Y,0,1675,1805,0,37.6346823,127.0235333
260,서울특별시,(주)석산에너지,서울 강북구 삼양로    ,현대오일뱅크,02-980-1448,Y,0,1675,1795,1650,37.6622213,127.013076
261,서울특별시,(주)서울에너지 시민주유소,서울 강북구 인수봉로    ,현대오일뱅크,02-907-9496,N,1925,1675,1795,0,37.62431,127.01252
262,서울특별시,대성석유(주)신광주유소,서울 강북구 삼양로,GS칼텍스,02-908-3320,N,0,1675,1795,1750,37.6622213,127.013076
263,서울특별시,SK에너지(주) 매일주유소,서울 강북구 삼양로    ,SK에너지,02-982-8855,Y,0,1675,1835,0,37.6622213,127.013076
264,서울특별시,현대오일뱅크(주)직영 번동셀프주유소,서울 강북구 한천로    ,현대오일뱅크,02-992-3331,Y,1975,1687,1817,0,37.6340656,127.0374292
265,서울특별시,에덴주유소,서울 강북구 월계로    ,SK에너지,02-987-8182,Y,0,1689,1819,0,37.6232,127.04784
266,서울특별시,세원주유소,서울 강북구 한천로    ,SK에너지,02-907-6890,Y,0,1698,1828,1650,37.6340656,127.0374292
267,서울특별시,현대오일뱅크㈜직영 강변현대주유소,서울 용산구 원효로  ,현대오일뱅크,02-712-7124,N,1959,1687,1819,0,37.5323287,126.9531022
268,서울특별시,현대오일뱅크(주)갈월동주유소,서울특별시 용산구  한강대로    ,현대오일뱅크,02-754-5217,N,2508,1810,1870,0,37.5362589,126.974078
269,서울특별시,동자동주유소,서울 용산구 한강대로   길  ,SK에너지,02-754-6667,N,2250,1810,1870,1950,0,0
270,서울특별시,현대오일뱅크(주)직영 소월길주유소,서울 용산구 소월로   ,현대오일뱅크,02-318-3314,N,2177,1887,1978,0,37.54527,126.99049
271,서울특별시,현대오일뱅크㈜직영 한남동주유소,서울 용산구 한남대로    ,현대오일뱅크,02-795-0802,N,2283,1897,1899,0,37.5267086,127.01337857176838
272,서울특별시,(주)신태성주유소,서울 용산구 원효로    ,SK에너지,02-701-9447,N,2320,2115,2296,1914,37.5323287,126.9531022
273,서울특별시,(주)영원 풍기주유소,서울 용산구 원효로    ,GS칼텍스,02-719-2202,N,2350,2128,2179,1880,37.5323287,126.9531022
274,서울특별시,(주)남경주유소,서울 용산구 녹사평대로  길,SK에너지,02-793-2954,N,2366,2147,2408,1962,37.535901,126.987955
275,서울특별시,제3한강주유소,서울 용산구 한남대로   ,GS칼텍스,02-749-3180,N,2348,2148,2278,0,37.5267086,127.01337857176838
276,서울특별시,한석주유소,서울 용산구 이촌로,SK에너지,02-790-1020,N,2395,2156,2492,0,37.5177993,126.9827917
277,서울특별시,에너비스,서울 용산구 한남대로   ,SK에너지,070-8707-4572,N,2527,2327,2397,0,37.5267086,127.01337857176838
278,서울특별시,한남지점,서울 용산구 한남대로  길  ,SK에너지,070-8707-4586,N,2527,2327,2397,0,0,0
279,서울특별시,서계주유소,서울특별시 용산구  청파로    ,GS칼텍스,02-706-6485,N,3289,2689,2954,2370,37.5434408,126.9706833
280,서울특별시,타이거주유소,서울 은평구 수색로    ,SK에너지,02-309-9145,Y,0,1674,1814,1800,37.5897667,126.8840132
281,서울특별시,(주)명연에너지 수색훼미리주유소,서울 은평구 수색로    ,현대오일뱅크,02-374-8770,Y,0,1695,1820,0,37.5897667,126.8840132
282,서울특별시,지에스칼텍스(주)수색뉴타운주유소,서울 은평구 수색로    ,GS칼텍스,02-309-5051,Y,1895,1695,1820,0,37.5897667,126.8840132
283,서울특별시,불광주유소,서울 은평구 연서로    ,현대오일뱅크,02-382-5149,Y,1957,1697,1822,0,37.6094,126.9162
284,서울특별시,대성산업㈜ 대성주유소,서울 은평구 통일로,GS칼텍스,02-355-3434,Y,1979,1709,1834,0,37.6251416,126.9200157
285,서울특별시,지에스칼텍스㈜ 녹번주유소,서울 은평구 통일로    ,GS칼텍스,02-385-5002,Y,1932,1712,1856,0,37.6251416,126.9200157
286,서울특별시,지에스칼텍스㈜ 신사제일주유소,서울 은평구 증산로    ,GS칼텍스,02-308-4333,Y,1922,1712,1856,1687,37.5787215,126.9042631
287,서울특별시,지에스칼텍스㈜ 서부주유소,서울 은평구 응암로    ,GS칼텍스,02-302-6041,Y,1922,1712,1856,1687,37.5919435,126.9176608
288,서울특별시,다회주유소,서울 은평구 증산로    ,S-OIL,02-375-5156,Y,0,1714,1844,0,37.5787215,126.9042631
289,서울특별시,박석고개주유소,서울 은평구 통일로    ,SK에너지,02-388-0477,Y,0,1717,1858,0,37.6251416,126.9200157
290,서울특별시,은평뉴타운주유소,서울 은평구 통일로    ,SK에너지,02-355-0349,Y,0,1717,1858,1690,37.6251416,126.9200157
291,서울특별시,현대오일뱅크㈜직영 은평드림주유소,서울 은평구 통일로     ,현대오일뱅크,02-354-5182,N,2013,1717,1842,1593,37.6251416,126.9200157
292,서울특별시,제이제이에너지,서울 은평구 응암로,SK에너지,02-303-1448,Y,0,1747,1897,0,37.5919435,126.9176608
293,서울특별시,성원이앤에스(주)은평지점,서울 은평구 통일로    ,GS칼텍스,02-352-4451,Y,2015,1753,1872,0,37.6251416,126.9200157
294,서울특별시,뉴타운셀프주유소,서울 은평구 통일로,S-OIL,02-355-3055,Y,0,1785,1895,0,37.6251416,126.9200157
295,서울특별시,코끼리주유소,서울 은평구 서오릉로   ,자가상표,02-384-4000,N,0,1798,1928,0,37.6128672,126.9139794
296,서울특별시,자하문주유소,서울 종로구 자하문로    ,SK에너지,02-396-5252,Y,2129,1899,1999,0,37.5982911,126.9617423
297,서울특별시,㈜지에스이앤알 평창주유소,서울 종로구 평창문화로    ,현대오일뱅크,02-391-5185,N,2046,1899,1999,0,37.607765,126.9723584
298,서울특별시,안풍주유소,서울 종로구 자하문로,S-OIL,02-396-5151,N,2129,1899,1999,0,37.5982911,126.9617423
